timestamp_ms,value
12349397,687500
12349769,687600
12350137,687700
12350547,687800
12351321,687900
12351688,688000
12352018,688100
12352403,688200
12352781,688300
12353185,688400
12353597,688500
12354003,688600
12354404,688700
12354786,688800
12355225,688900
12355637,689000
12356052,689100
12356591,689200
12357413,689300
12357849,689400
12358246,689500
12358633,689600
12359027,689700
12359389,689800
12359740,689900
12360060,690000
12368771,690100
12369061,690200
12369690,690300
12370053,690400
12370280,690500
12370584,690600
12370925,690700
12371255,690800
12371582,690900
12371832,691000
12372126,691100
12372513,691200
12372781,691300
12373065,691400
12373321,691500
12373525,691600
12373841,691700
12374115,691800
12374472,691900
12374790,692000
12375113,692100
12375382,692200
12376117,692300
12376396,692400
12376681,692500
12376895,692600
12377170,692700
12377564,692800
12377879,692900
12378182,693000
12378499,693100
12378796,693200
12379120,693300
12379374,693400
12379664,693500
12379927,693600
12380124,693700
12380406,693800
12380749,693900
12381008,694000
12381319,694100
12381645,694200
12382349,694300
12382649,694400
12382905,694500
12383204,694600
12383490,694700
12383758,694800
12383996,694900
12384332,695000
12384655,695100
12384958,695200
12385258,695300
12385589,695400
12385940,695500
12386307,695600
12386602,695700
12386856,695800
12387057,695900
12387368,696000
12387720,696100
12388526,696200
12388885,696300
12389215,696400
12389614,696500
12389961,696600
12390239,696700
12390672,696800
12390935,696900
12391175,697000
12391477,697100
12391768,697200
12392040,697300
12392357,697400
12392647,697500
12392971,697600
12393273,697700
12393538,697800
12393907,697900
12394569,698000
12394897,698100
12395202,698200
12395526,698300
12395974,698400
12396342,698500
12396711,698600
12397064,698700
12397431,698800
12397789,698900
12398043,699000
12398364,699100
12398629,699200
12398917,699300
12399253,699400
12399531,699500
12399864,699600
12400248,699700
12400977,699800
12401306,699900
12401666,700000
12410239,700100
12410472,700200
12410740,700300
12411091,700400
12411313,700500
12411659,700600
12411995,700700
12412355,700800
12412730,700900
12413408,701000
12413718,701100
12413990,701200
12414201,701300
12414501,701400
12414867,701500
12415175,701600
12415512,701700
12415815,701800
12416109,701900
12416448,702000
12416737,702100
12417014,702200
12417278,702300
12417540,702400
12417860,702500
12418130,702600
12418469,702700
12418823,702800
12419219,702900
12419897,703000
12420309,703100
12420559,703200
12420841,703300
12421105,703400
12421468,703500
12421802,703600
12422116,703700
12422458,703800
12422855,703900
12423275,704000
12423679,704100
12424074,704200
12424400,704300
12424638,704400
12424943,704500
