timestamp_ms,value
110940,229700
111037,229800
111124,229900
111197,230000
111624,230100
111736,230200
111849,230300
111965,230400
112059,230500
112179,230600
112305,230700
112442,230800
112585,230900
112666,231000
113126,231100
113206,231200
113333,231300
113417,231400
113495,231500
113577,231600
113668,231700
113769,231800
113858,231900
113920,232000
114446,232100
114535,232200
114607,232300
114673,232400
114742,232500
114817,232600
114898,232700
114984,232800
115061,232900
115156,233000
115673,233100
115751,233200
115823,233300
115892,233400
115973,233500
116048,233600
116125,233700
116200,233800
116300,233900
116376,234000
116957,234100
117056,234200
117160,234300
117256,234400
117338,234500
117434,234600
117517,234700
117608,234800
117703,234900
117808,235000
118251,235100
118346,235200
118446,235300
118549,235400
118652,235500
118802,235600
118897,235700
118969,235800
119051,235900
119128,236000
119661,236100
119744,236200
119833,236300
119923,236400
120009,236500
120087,236600
120166,236700
120246,236800
120311,236900
120381,237000
120856,237100
120932,237200
121015,237300
121083,237400
121160,237500
121244,237600
121317,237700
121398,237800
121465,237900
121531,238000
122015,238100
122093,238200
122181,238300
122293,238400
122388,238500
122486,238600
122587,238700
122682,238800
122763,238900
122846,239000
123236,239100
123311,239200
123388,239300
123464,239400
123543,239500
123635,239600
123717,239700
123799,239800
123883,239900
123978,240000
124474,240100
124561,240200
124649,240300
124727,240400
124796,240500
124924,240600
124985,240700
125049,240800
125121,240900
125184,241000
125601,241100
125662,241200
125714,241300
125781,241400
125845,241500
125911,241600
125969,241700
126017,241800
126074,241900
126145,242000
126589,242100
126669,242200
126761,242300
126841,242400
126932,242500
127005,242600
127072,242700
127145,242800
127211,242900
127268,243000
127671,243100
127748,243200
127831,243300
127897,243400
127992,243500
128073,243600
128151,243700
128234,243800
128320,243900
128393,244000
128776,244100
128851,244200
128978,244300
129053,244400
129120,244500
129187,244600
129254,244700
129328,244800
129385,244900
129499,245000
129884,245100
129941,245200
129987,245300
130044,245400
130097,245500
130157,245600
130216,245700
130280,245800
130337,245900
130391,246000
130823,246100
130946,246200
131029,246300
131088,246400
131144,246500
131198,246600
131253,246700
131305,246800
131367,246900
131429,247000
131838,247100
131904,247200
131974,247300
132029,247400
132089,247500
132141,247600
132194,247700
132245,247800
132291,247900
132362,248000
132801,248100
132883,248200
132963,248300
133046,248400
133125,248500
133201,248600
133263,248700
133374,248800
133426,248900
133503,249000
133909,249100
133981,249200
134049,249300
134121,249400
134198,249500
134261,249600
134350,249700
134413,249800
134493,249900
134555,250000
135046,250100
135118,250200
135188,250300
135308,250400
135389,250500
135465,250600
135543,250700
135621,250800
135692,250900
135785,251000
136171,251100
136239,251200
136313,251300
136372,251400
136422,251500
136486,251600
136537,251700
136618,251800
136726,251900
136807,252000
137210,252100
137311,252200
137405,252300
137504,252400
137657,252500
137727,252600
137800,252700
137863,252800
137930,252900
138006,253000
138436,253100
138505,253200
138578,253300
138647,253400
138725,253500
138787,253600
138856,253700
138924,253800
138997,253900
139058,254000
139581,254100
139665,254200
139757,254300
139852,254400
139999,254500
140100,254600
140198,254700
140276,254800
140356,254900
140436,255000
140881,255100
140963,255200
141028,255300
141086,255400
141150,255500
141208,255600
141266,255700
141338,255800
141421,255900
141500,256000
141893,256100
141997,256200
142083,256300
142165,256400
142249,256500
142382,256600
142452,256700
142525,256800
142583,256900
142648,257000
143082,257100
143151,257200
143208,257300
143269,257400
143333,257500
143402,257600
143457,257700
143514,257800
143566,257900
143627,258000
144085,258100
144164,258200
144236,258300
144334,258400
144407,258500
144507,258600
144653,258700
144723,258800
144804,258900
144870,259000
145275,259100
145339,259200
145405,259300
145463,259400
145528,259500
145590,259600
145665,259700
145735,259800
145812,259900
145871,260000
146279,260100
146357,260200
146460,260300
146526,260400
146624,260500
146699,260600
146770,260700
146851,260800
146990,260900
147069,261000
147516,261100
147597,261200
147665,261300
147755,261400
147834,261500
147909,261600
147981,261700
148048,261800
148101,261900
148148,262000
148639,262100
148719,262200
148808,262300
148879,262400
148959,262500
149034,262600
149119,262700
149194,262800
149320,262900
149393,263000
149815,263100
149878,263200
149942,263300
150005,263400
150071,263500
150134,263600
150210,263700
150269,263800
150332,263900
150398,264000
150805,264100
150905,264200
150984,264300
151072,264400
151162,264500
151234,264600
151324,264700
151399,264800
151469,264900
151620,265000
152058,265100
152131,265200
152205,265300
152293,265400
152363,265500
152443,265600
152533,265700
152616,265800
152690,265900
152758,266000
153203,266100
153285,266200
153367,266300
153437,266400
153516,266500
153609,266600
153696,266700
153795,266800
153880,266900
154015,267000
154452,267100
154535,267200
154602,267300
154663,267400
154729,267500
154795,267600
154849,267700
154916,267800
154981,267900
155076,268000
155645,268100
155768,268200
155887,268300
156011,268400
156146,268500
156300,268600
156485,268700
156592,268800
156676,268900
156744,269000
157191,269100
157267,269200
157351,269300
157430,269400
157542,269500
157635,269600
157742,269700
157839,269800
157901,269900
157982,270000
158462,270100
158616,270200
158746,270300
158928,270400
159111,270500
159256,270600
159383,270700
159562,270800
159684,270900
159809,271000
160513,271100
160612,271200
160710,271300
160801,271400
160910,271500
161038,271600
161178,271700
161300,271800
161439,271900
161582,272000
162071,272100
162219,272200
162353,272300
162450,272400
162572,272500
162690,272600
162814,272700
162925,272800
163030,272900
163148,273000
163657,273100
163771,273200
163889,273300
163965,273400
164079,273500
164178,273600
164263,273700
164342,273800
164410,273900
164505,274000
164975,274100
165078,274200
165212,274300
165386,274400
165474,274500
165581,274600
165680,274700
165779,274800
165878,274900
165972,275000
166472,275100
166562,275200
166667,275300
166771,275400
166850,275500
166953,275600
167054,275700
167129,275800
167217,275900
167301,276000
167742,276100
167845,276200
167940,276300
168021,276400
168100,276500
168208,276600
168295,276700
168388,276800
168485,276900
168573,277000
168967,277100
169074,277200
169154,277300
169234,277400
169341,277500
169421,277600
169521,277700
169605,277800
169690,277900
169763,278000
170218,278100
170306,278200
170430,278300
170545,278400
170660,278500
170772,278600
170922,278700
171013,278800
171119,278900
171240,279000
171736,279100
171899,279200
171972,279300
172065,279400
172140,279500
172217,279600
172293,279700
172374,279800
172443,279900
172521,280000
172920,280100
172988,280200
173068,280300
173169,280400
173259,280500
173365,280600
173469,280700
173544,280800
173636,280900
173723,281000
174143,281100
174225,281200
174302,281300
174384,281400
174464,281500
174570,281600
174675,281700
174777,281800
174869,281900
174958,282000
175430,282100
175541,282200
175651,282300
175755,282400
175860,282500
175970,282600
176102,282700
176272,282800
176383,282900
176499,283000
176985,283100
177088,283200
177236,283300
177316,283400
177405,283500
177478,283600
177575,283700
177678,283800
177755,283900
177852,284000
178471,284100
178589,284200
178684,284300
178795,284400
178907,284500
179008,284600
179119,284700
179208,284800
179306,284900
179427,285000
179943,285100
180060,285200
180152,285300
180284,285400
180418,285500
180522,285600
180624,285700
180721,285800
180818,285900
180910,286000
181371,286100
181466,286200
